META,repeats=10,order=alternating,verification=outside_timed_prove,proof_encoding=postcard
SWEEP,strand,bond,optimized,9,48798859,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,9,54671170,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,seed-vouch,source,0,19387709,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,0,17613237,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,1,15323163,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,1,17204978,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,2,17611825,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,2,15448218,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,3,15489386,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,3,17200319,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,4,16402056,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,4,17038965,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,5,16878844,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,5,15957097,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,6,15589004,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,6,15813216,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,7,15889440,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,7,15343962,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,8,16389272,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,8,17575155,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,optimized,9,15849204,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-vouch,source,9,16266489,9866,c82ddeba3682f2312be1d173ab22a643884f131d0957dd0862ab1115c8e2a029
SWEEP,strand,seed-bond,source,0,47306447,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
